Suburb,Rooms,Type,Price,Postcode,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,zipcode,airbnb_record_count,airbnb_price_mean,airbnb_price_max
Craigieburn,4,h,640000.0,3064.0,2.0,480.0,,,-37.60859,144.92138,3064.0,42.0,71.4047619047619,251.0
Craigieburn,3,h,582500.0,3064.0,0.0,947.0,132.0,1972.0,-37.59604,144.94021999999995,3064.0,42.0,71.4047619047619,251.0
Craigieburn,4,h,480000.0,3064.0,2.0,312.0,148.0,2015.0,-37.56857,144.91693999999995,3064.0,42.0,71.4047619047619,251.0
Craigieburn,4,h,523000.0,3064.0,2.0,484.0,159.0,2009.0,-37.58012,144.91998,3064.0,42.0,71.4047619047619,251.0
Craigieburn,3,h,485000.0,3064.0,1.0,321.0,150.0,2013.0,-37.56937,144.90524,3064.0,42.0,71.4047619047619,251.0
Craigieburn,4,h,800000.0,3064.0,2.0,511.0,,,-37.59372000000001,144.89449,3064.0,42.0,71.4047619047619,251.0
Craigieburn,4,h,632000.0,3064.0,2.0,448.0,,,-37.57565,144.91365,3064.0,42.0,71.4047619047619,251.0
Croydon,4,h,1152000.0,3136.0,2.0,1880.0,255.0,1947.0,-37.79325,145.27723999999995,3136.0,26.0,84.8076923076923,199.0
Dallas,3,h,475000.0,3047.0,2.0,560.0,108.0,1965.0,-37.67345,144.92526,3047.0,21.0,63.857142857142854,150.0
Deer Park,3,h,635000.0,3023.0,2.0,712.0,,,-37.76172,144.77265,3023.0,34.0,82.08823529411765,299.0
Dingley Village,3,h,871000.0,3172.0,2.0,534.0,,,-37.98068,145.12493999999995,3172.0,12.0,79.66666666666667,239.0
Dingley Village,4,h,970000.0,3172.0,2.0,364.0,210.0,1995.0,-37.96853,145.12948,3172.0,12.0,79.66666666666667,239.0
Doncaster,4,h,1200000.0,3108.0,1.0,650.0,,,-37.78911,145.13724,3108.0,140.0,126.9,350.0
Doncaster,3,h,1410000.0,3108.0,2.0,723.0,,,-37.79309,145.14287,3108.0,140.0,126.9,350.0
Doncaster East,4,h,1320000.0,3109.0,2.0,654.0,,,-37.79739,145.14671,3109.0,52.0,110.59615384615384,300.0
Doncaster East,3,h,1408000.0,3109.0,2.0,656.0,,,-37.78081,145.15861,3109.0,52.0,110.59615384615384,300.0
Donvale,4,h,1200000.0,3111.0,2.0,375.0,254.0,1998.0,-37.77559,145.17933,,,,
Donvale,3,h,988000.0,3111.0,2.0,243.0,150.0,2012.0,-37.78298,145.17682,,,,
Eaglemont,3,h,1925000.0,3084.0,2.0,780.0,,,-37.76617,145.05332,3084.0,68.0,100.42647058823529,251.0
Edithvale,3,h,875000.0,3196.0,3.0,694.0,136.0,1975.0,-38.03819,145.12443000000005,3196.0,59.0,120.69491525423729,350.0
Elsternwick,3,h,2105000.0,3185.0,1.0,346.0,180.0,1890.0,-37.88319,145.01142,3185.0,98.0,126.39795918367346,350.0
Eltham,3,h,810000.0,3095.0,2.0,868.0,135.0,1980.0,-37.70659000000001,145.16345,3095.0,29.0,112.0,190.0
Elwood,3,h,1380000.0,3184.0,2.0,1730.0,152.0,2001.0,-37.8797,144.99088999999995,3184.0,319.0,121.0626959247649,350.0
Epping,3,h,678000.0,3076.0,2.0,553.0,,1980.0,-37.65701,145.02621000000005,3076.0,17.0,51.529411764705884,105.0
Epping,4,h,681000.0,3076.0,2.0,647.0,,,-37.64213,145.06141000000005,3076.0,17.0,51.529411764705884,105.0
Essendon,4,h,1600000.0,3040.0,3.0,543.0,259.0,2015.0,-37.74633,144.89643999999996,3040.0,55.0,108.63636363636364,350.0
Fairfield,4,h,1280000.0,3078.0,2.0,485.0,133.0,1920.0,-37.77044,145.02465,3078.0,72.0,103.18055555555556,350.0
Fawkner,4,h,874000.0,3060.0,2.0,687.0,,,-37.71879000000001,144.9651,,,,
Ferntree Gully,3,h,770000.0,3156.0,0.0,720.0,,,-37.87356,145.27515,3156.0,28.0,106.5,210.0
Fitzroy,1,t,580000.0,3065.0,1.0,782.0,67.0,1998.0,-37.79617,144.97982,3065.0,369.0,129.3739837398374,350.0
Flemington,3,t,1017500.0,3031.0,2.0,459.0,153.0,2003.0,-37.78273,144.92358000000004,3031.0,181.0,96.40331491712708,300.0
Footscray,2,h,942000.0,3011.0,1.0,241.0,91.0,1915.0,-37.79583,144.89406,3011.0,195.0,88.50256410256411,300.0
Footscray,3,h,1320000.0,3011.0,0.0,495.0,,,-37.796,144.88966000000005,3011.0,195.0,88.50256410256411,300.0
Frankston,3,h,550000.0,3199.0,1.0,539.0,,1971.0,-38.14406,145.16352,3199.0,93.0,126.01075268817205,350.0
Frankston,3,h,690000.0,3199.0,2.0,595.0,,,-38.16135,145.13374,3199.0,93.0,126.01075268817205,350.0
Glen Iris,2,h,708000.0,3146.0,1.0,151.0,,,-37.85156,145.07958,3146.0,68.0,113.13235294117646,350.0
Glen Iris,3,h,1300000.0,3146.0,2.0,403.0,124.0,1960.0,-37.85574,145.09051000000005,3146.0,68.0,113.13235294117646,350.0
Glen Iris,3,h,1307500.0,3146.0,1.0,316.0,111.0,1940.0,-37.84782,145.05004,3146.0,68.0,113.13235294117646,350.0
Glen Iris,3,h,1390000.0,3146.0,1.0,303.0,150.0,1940.0,-37.85678,145.05555,3146.0,68.0,113.13235294117646,350.0
Glen Waverley,3,h,1310000.0,3150.0,1.0,782.0,102.0,1960.0,-37.86941,145.17108000000005,3150.0,183.0,111.86338797814207,300.0
Glen Waverley,4,h,1292000.0,3150.0,2.0,768.0,169.0,1970.0,-37.89965,145.17135,3150.0,183.0,111.86338797814207,300.0
Glen Waverley,3,h,1300000.0,3150.0,3.0,733.0,,,-37.89014,145.18268999999995,3150.0,183.0,111.86338797814207,300.0
Glen Waverley,4,h,1155000.0,3150.0,1.0,654.0,,,-37.89769,145.16307,3150.0,183.0,111.86338797814207,300.0
Glenroy,4,h,831000.0,3046.0,3.0,708.0,175.0,2007.0,-37.70317,144.91396,3046.0,60.0,69.03333333333333,260.0
Glenroy,3,h,570000.0,3046.0,1.0,308.0,93.0,1950.0,-37.69879,144.93354,3046.0,60.0,69.03333333333333,260.0
Gowanbrae,4,h,931000.0,3043.0,2.0,462.0,212.0,2008.0,-37.69953,144.89941000000005,3043.0,29.0,114.82758620689656,282.0
Hawthorn East,2,h,1700000.0,3123.0,1.0,223.0,,,-37.82649,145.0483,3123.0,74.0,105.54054054054055,280.0
Heathmont,3,h,1000000.0,3135.0,1.0,715.0,,,-37.82707,145.22914,3135.0,17.0,104.11764705882354,239.0
Highett,3,h,1080000.0,3190.0,2.0,652.0,,,-37.95422,145.054,3190.0,38.0,148.10526315789474,350.0
Hillside,4,h,1111000.0,3037.0,2.0,2002.0,,,-37.69547,144.73018000000005,3037.0,16.0,66.4375,150.0
Hillside,3,h,478000.0,3037.0,1.0,318.0,118.0,2003.0,-37.70388,144.75259,3037.0,16.0,66.4375,150.0
Hoppers Crossing,3,h,520000.0,3029.0,2.0,538.0,112.0,1980.0,-37.88531,144.68431,3029.0,112.0,73.625,230.0
Jacana,4,h,650000.0,3047.0,1.0,693.0,120.0,1980.0,-37.68196,144.90661,3047.0,21.0,63.857142857142854,150.0
Keilor East,4,h,981000.0,3033.0,2.0,633.0,,,-37.7393,144.86338999999995,3033.0,14.0,83.64285714285714,172.0
Keilor East,3,h,1295000.0,3033.0,2.0,326.0,271.0,2012.0,-37.74009,144.87787,3033.0,14.0,83.64285714285714,172.0
Keilor East,4,h,1250000.0,3033.0,2.0,534.0,211.0,1970.0,-37.74514,144.87313,3033.0,14.0,83.64285714285714,172.0
Keilor East,4,h,986000.0,3033.0,2.0,615.0,176.0,1964.0,-37.74127,144.86648,3033.0,14.0,83.64285714285714,172.0
Keilor East,3,h,620000.0,3033.0,1.0,292.0,113.0,2013.0,-37.74695,144.86625,3033.0,14.0,83.64285714285714,172.0
Kensington,2,t,841000.0,3031.0,1.0,105.0,108.0,2005.0,-37.79244,144.92036000000004,3031.0,181.0,96.40331491712708,300.0
Kew,3,h,2180000.0,3101.0,2.0,372.0,126.0,1905.0,-37.80946,145.04251000000005,3101.0,101.0,107.58415841584159,300.0
Kew East,3,h,2118000.0,3102.0,2.0,664.0,188.0,1930.0,-37.79639,145.04595,3102.0,11.0,100.81818181818181,269.0
Kilsyth,3,h,710000.0,3137.0,2.0,837.0,130.0,1960.0,-37.79682,145.30467,,,,
Kilsyth,3,h,780000.0,3137.0,1.0,862.0,162.0,1986.0,-37.80212,145.33016999999995,,,,
Lalor,3,h,700000.0,3075.0,1.0,537.0,103.0,1975.0,-37.66958,145.02941,3075.0,10.0,142.8,235.0
Maidstone,2,h,610000.0,3012.0,2.0,208.0,,,-37.78865,144.88276000000005,3012.0,74.0,103.79729729729729,300.0
Malvern East,3,h,2030000.0,3145.0,2.0,660.0,172.0,1940.0,-37.87939,145.0656,3145.0,113.0,104.79646017699115,350.0
Malvern East,3,h,1800000.0,3145.0,1.0,460.0,123.0,1910.0,-37.87241,145.05103,3145.0,113.0,104.79646017699115,350.0
Maribyrnong,4,h,1500000.0,3032.0,2.0,650.0,174.0,2000.0,-37.77961,144.88586999999995,3032.0,171.0,96.32163742690058,350.0
McKinnon,3,t,1125000.0,3204.0,2.0,305.0,,,-37.90734000000001,145.03438,3204.0,76.0,90.71052631578948,350.0
Melton South,3,h,460000.0,3338.0,1.0,602.0,108.0,1980.0,-37.70484,144.57261,3338.0,25.0,95.48,220.0
Mentone,3,t,881000.0,3194.0,1.0,332.0,,,-37.98001,145.07457,3194.0,19.0,103.57894736842105,300.0
Mernda,3,h,430000.0,3754.0,2.0,180.0,,,-37.59827,145.07939,3754.0,19.0,115.15789473684211,262.0
Mernda,3,h,547000.0,3754.0,2.0,410.0,135.0,2012.0,-37.59665,145.08876999999995,3754.0,19.0,115.15789473684211,262.0
Mill Park,3,h,470000.0,3082.0,1.0,290.0,,,-37.6669,145.04234,3082.0,18.0,76.66666666666667,275.0
Montmorency,3,h,756000.0,3094.0,2.0,204.0,102.0,2000.0,-37.72266,145.12171999999995,,,,
Mount Evelyn,3,h,515000.0,3796.0,0.0,915.0,101.0,1970.0,-37.78495,145.3919,,,,
Mount Waverley,4,h,1750000.0,3149.0,2.0,570.0,,,-37.87655,145.1401,3149.0,74.0,93.32432432432432,325.0
Mount Waverley,4,h,1340000.0,3149.0,2.0,800.0,160.0,1970.0,-37.88859,145.13335,3149.0,74.0,93.32432432432432,325.0
Niddrie,3,t,1150000.0,3042.0,1.0,317.0,210.0,2012.0,-37.74103,144.8851,3042.0,35.0,81.57142857142857,264.0
Nunawading,3,h,1218000.0,3131.0,1.0,757.0,125.0,1953.0,-37.82568,145.16752,3131.0,26.0,97.6923076923077,285.0
Oakleigh South,2,h,955500.0,3167.0,3.0,697.0,,,-37.91698,145.11225,3167.0,22.0,66.72727272727273,251.0
Ormond,3,h,1005500.0,3204.0,2.0,369.0,,,-37.90286,145.05425,3204.0,76.0,90.71052631578948,350.0
Pascoe Vale,3,h,980000.0,3044.0,1.0,546.0,103.0,1950.0,-37.72208,144.93714,3044.0,40.0,98.95,300.0
Pascoe Vale,2,t,585500.0,3044.0,1.0,100.0,105.0,2012.0,-37.7249,144.9474,3044.0,40.0,98.95,300.0
Port Melbourne,3,h,1230000.0,3207.0,0.0,340.0,,,-37.83674,144.9242,3207.0,230.0,157.35652173913044,350.0
Prahran,3,h,1390000.0,3181.0,1.0,125.0,0.0,2002.0,-37.85257,145.00296,3181.0,437.0,124.54691075514874,350.0
Preston,3,h,961000.0,3072.0,2.0,529.0,144.0,1970.0,-37.75049,145.02098999999995,3072.0,139.0,81.41007194244604,300.0
Preston,3,h,1001000.0,3072.0,2.0,464.0,,,-37.74503,145.01295,3072.0,139.0,81.41007194244604,300.0
Reservoir,3,h,876000.0,3073.0,2.0,653.0,120.0,1950.0,-37.71142,145.00377,3073.0,65.0,75.2,251.0
Reservoir,3,h,775500.0,3073.0,3.0,586.0,120.0,1960.0,-37.69983,145.02202,3073.0,65.0,75.2,251.0
Reservoir,4,h,920000.0,3073.0,2.0,743.0,,,-37.70848,145.03055,3073.0,65.0,75.2,251.0
Roxburgh Park,3,h,400000.0,3064.0,2.0,368.0,,,-37.63693,144.92581,3064.0,42.0,71.4047619047619,251.0
South Yarra,3,h,1400000.0,3141.0,2.0,462.0,,,-37.84315,144.98596,3141.0,840.0,125.27261904761905,350.0
Spotswood,2,h,782500.0,3015.0,1.0,243.0,,,-37.82859000000001,144.87947,3015.0,63.0,120.93650793650794,300.0
Springvale South,3,h,750000.0,3172.0,3.0,775.0,,,-37.9748,145.15213,3172.0,12.0,79.66666666666667,239.0
St Albans,3,h,626000.0,3021.0,2.0,557.0,138.0,1985.0,-37.73497,144.7864,3021.0,20.0,81.65,255.0
Strathmore Heights,3,h,1000000.0,3041.0,2.0,534.0,149.0,1960.0,-37.71106,144.89427,,,,
Sunbury,3,h,480500.0,3429.0,1.0,664.0,,,-37.56279,144.7304,3429.0,22.0,93.45454545454545,350.0
Sunbury,3,h,431250.0,3429.0,2.0,650.0,,,-37.58479000000001,144.71541000000005,3429.0,22.0,93.45454545454545,350.0
Sunshine North,3,h,502500.0,3020.0,3.0,331.0,123.0,1995.0,-37.75962,144.82596,3020.0,45.0,69.55555555555556,199.0
Sunshine West,3,h,650000.0,3020.0,1.0,650.0,117.0,1965.0,-37.78651,144.81357,3020.0,45.0,69.55555555555556,199.0
Templestowe,4,h,1150000.0,3106.0,2.0,779.0,185.0,1980.0,-37.75592,145.16605,3106.0,21.0,75.04761904761905,150.0
Templestowe Lower,4,h,1280000.0,3107.0,2.0,887.0,195.0,1970.0,-37.77493,145.12547,3107.0,17.0,121.52941176470588,350.0
Thornbury,2,h,1200000.0,3071.0,1.0,277.0,,,-37.75802,145.00264,3071.0,110.0,91.01818181818182,300.0
Truganina,4,h,635000.0,3029.0,2.0,512.0,,,-37.83824,144.72101999999995,3029.0,112.0,73.625,230.0
Vermont South,4,h,1138000.0,3133.0,2.0,784.0,,,-37.85211,145.20174,3133.0,44.0,76.18181818181819,251.0
Viewbank,4,h,1612000.0,3084.0,2.0,1113.0,,,-37.73106,145.10237,3084.0,68.0,100.42647058823529,251.0
Wantirna,4,h,1150000.0,3152.0,2.0,842.0,,,-37.85733,145.22616000000005,3152.0,48.0,92.3125,280.0
Warrandyte,4,h,1600000.0,3113.0,2.0,4168.0,,,-37.74611,145.17835,3113.0,26.0,108.26923076923077,213.0
Watsonia,4,h,900000.0,3087.0,1.0,670.0,,1960.0,-37.71209,145.0757,,,,
Werribee,3,h,490000.0,3030.0,2.0,536.0,141.0,1990.0,-37.90419,144.63761,3030.0,246.0,99.6260162601626,350.0
Werribee,3,h,412700.0,3030.0,1.0,299.0,112.0,2005.0,-37.89513,144.64056000000005,3030.0,246.0,99.6260162601626,350.0
West Footscray,4,h,990000.0,3012.0,2.0,501.0,129.0,1960.0,-37.79591,144.87595,3012.0,74.0,103.79729729729729,300.0
West Footscray,3,h,1100500.0,3012.0,2.0,427.0,119.0,1936.0,-37.79105,144.87913999999995,3012.0,74.0,103.79729729729729,300.0
West Footscray,3,h,675000.0,3012.0,1.0,160.0,,,-37.79219000000001,144.87575,3012.0,74.0,103.79729729729729,300.0
West Footscray,2,h,855000.0,3012.0,1.0,332.0,,,-37.79136,144.87618999999995,3012.0,74.0,103.79729729729729,300.0
Wheelers Hill,4,h,1200000.0,3150.0,2.0,650.0,,,-37.91026,145.19298,3150.0,183.0,111.86338797814207,300.0
Wheelers Hill,4,h,1480000.0,3150.0,2.0,649.0,,,-37.9163,145.19612,3150.0,183.0,111.86338797814207,300.0
Wheelers Hill,4,h,1500000.0,3150.0,2.0,657.0,,,-37.90466,145.19433999999995,3150.0,183.0,111.86338797814207,300.0
Wheelers Hill,4,h,1194700.0,3150.0,2.0,875.0,,,-37.92048,145.18258,3150.0,183.0,111.86338797814207,300.0
Wyndham Vale,3,h,475000.0,3024.0,1.0,300.0,179.0,,-37.88162,144.62082,3024.0,18.0,75.66666666666667,199.0
Yallambie,4,h,1025000.0,3085.0,2.0,585.0,212.0,2014.0,-37.73022,145.08361000000005,,,,
Airport West,3,h,860000.0,3042.0,2.0,593.0,,,-37.72057,144.87558,3042.0,35.0,81.57142857142857,264.0
Airport West,3,h,850000.0,3042.0,2.0,551.0,96.0,1950.0,-37.72739,144.88235,3042.0,35.0,81.57142857142857,264.0
Albanvale,3,h,565000.0,3021.0,2.0,619.0,,,-37.74521,144.76863,3021.0,20.0,81.65,255.0
Albion,3,h,760000.0,3020.0,1.0,697.0,121.0,1950.0,-37.78036,144.8195,3020.0,45.0,69.55555555555556,199.0
Altona Meadows,4,h,750000.0,3028.0,2.0,636.0,232.0,1996.0,-37.87941,144.76935,3028.0,37.0,83.48648648648648,350.0
Altona North,3,h,980000.0,3025.0,2.0,667.0,,,-37.82853,144.85091,3025.0,17.0,113.76470588235294,300.0
Ascot Vale,3,t,1130000.0,3032.0,1.0,231.0,,,-37.77373,144.9311,3032.0,171.0,96.32163742690058,350.0
Ashburton,3,h,1210000.0,3147.0,3.0,407.0,93.0,1955.0,-37.8696,145.0866,3147.0,29.0,82.75862068965517,255.0
Ashburton,3,h,1840000.0,3147.0,2.0,648.0,,,-37.8614,145.08436,3147.0,29.0,82.75862068965517,255.0
Balwyn North,4,h,1400000.0,3104.0,1.0,629.0,,,-37.79241,145.10445,3104.0,40.0,84.725,209.0
Bayswater North,3,h,724000.0,3153.0,2.0,482.0,147.0,1990.0,-37.82391,145.30266,3153.0,15.0,73.2,316.0
Beaumaris,3,h,1150000.0,3193.0,2.0,335.0,,1996.0,-37.97316,145.04041999999995,3193.0,38.0,162.71052631578948,300.0
Bentleigh East,2,h,1020000.0,3165.0,2.0,597.0,115.0,1959.0,-37.93574,145.06169,3165.0,49.0,99.28571428571429,280.0
Bentleigh East,4,h,1675000.0,3165.0,2.0,400.0,294.0,,-37.91608,145.05715,3165.0,49.0,99.28571428571429,280.0
Berwick,3,h,835000.0,3806.0,2.0,957.0,,,-38.03383,145.36314,3806.0,31.0,88.12903225806451,251.0
Black Rock,3,u,945000.0,3193.0,2.0,749.0,,1980.0,-37.97676,145.01851000000005,3193.0,38.0,162.71052631578948,300.0
Blackburn,3,h,786000.0,3130.0,2.0,1271.0,,,-37.82151,145.16138999999995,3130.0,59.0,102.57627118644068,350.0
Blackburn North,4,h,1475000.0,3130.0,2.0,582.0,240.0,2011.0,-37.80505,145.14919,3130.0,59.0,102.57627118644068,350.0
Blackburn South,4,h,1229000.0,3130.0,2.0,727.0,115.0,1960.0,-37.84378,145.13407,3130.0,59.0,102.57627118644068,350.0
Bonbeach,3,h,965000.0,3196.0,2.0,572.0,127.0,1950.0,-38.06866,145.12677,3196.0,59.0,120.69491525423729,350.0
Box Hill,2,u,653000.0,3128.0,1.0,84.0,77.0,1970.0,-37.8179,145.1341,3128.0,213.0,108.68075117370893,280.0
Broadmeadows,3,h,575500.0,3047.0,3.0,580.0,,,-37.6798,144.90936000000005,3047.0,21.0,63.857142857142854,150.0
Brooklyn,3,h,901000.0,3012.0,3.0,738.0,,,-37.8227,144.84094,3012.0,74.0,103.79729729729729,300.0
Brunswick,3,h,1150000.0,3056.0,1.0,360.0,,1900.0,-37.75992,144.95664,3056.0,441.0,90.82993197278911,325.0
Brunswick,3,h,1280000.0,3056.0,2.0,212.0,,,-37.77695,144.95785,3056.0,441.0,90.82993197278911,325.0
Brunswick,3,h,1325000.0,3056.0,1.0,331.0,120.0,1920.0,-37.75877,144.97316,3056.0,441.0,90.82993197278911,325.0
Brunswick,4,h,1630000.0,3056.0,1.0,278.0,174.0,1880.0,-37.77081,144.96318,3056.0,441.0,90.82993197278911,325.0
Brunswick,4,h,1275000.0,3056.0,2.0,518.0,,,-37.75883,144.96749,3056.0,441.0,90.82993197278911,325.0
Brunswick,4,h,1770000.0,3056.0,3.0,461.0,187.0,1930.0,-37.76296,144.97239,3056.0,441.0,90.82993197278911,325.0
Brunswick East,2,h,1065000.0,3057.0,1.0,186.0,,,-37.76321,144.97836999999996,3057.0,170.0,117.22941176470589,350.0
Brunswick East,2,u,522000.0,3057.0,1.0,186.0,,,-37.77315,144.97161,3057.0,170.0,117.22941176470589,350.0
Brunswick West,3,h,1000000.0,3055.0,2.0,399.0,105.0,1950.0,-37.75744,144.94945,3055.0,86.0,83.61627906976744,226.0
Brunswick West,3,h,1080000.0,3055.0,2.0,218.0,,,-37.76563,144.94111,3055.0,86.0,83.61627906976744,226.0
Bulleen,4,h,1300000.0,3105.0,3.0,650.0,120.0,1960.0,-37.77352,145.09843999999995,3105.0,23.0,116.26086956521739,300.0
Bulleen,3,h,1331000.0,3105.0,2.0,697.0,158.0,1970.0,-37.76823,145.08103,3105.0,23.0,116.26086956521739,300.0
Bundoora,3,h,745000.0,3083.0,2.0,586.0,,1970.0,-37.70762,145.07179,3083.0,87.0,84.13793103448276,249.0
Burnside Heights,3,h,655000.0,3023.0,2.0,419.0,,2007.0,-37.73244,144.75669,3023.0,34.0,82.08823529411765,299.0
Burwood East,3,h,680000.0,3151.0,1.0,189.0,,,-37.85777,145.14009,3151.0,28.0,83.42857142857143,230.0
Carnegie,4,h,1966000.0,3163.0,2.0,627.0,181.0,1905.0,-37.89184,145.06056,3163.0,153.0,88.17647058823529,300.0
Carnegie,1,u,381000.0,3163.0,1.0,2048.0,55.0,1970.0,-37.88642,145.05979,3163.0,153.0,88.17647058823529,300.0
Caroline Springs,3,h,646000.0,3023.0,2.0,238.0,171.0,2004.0,-37.73917,144.72874,3023.0,34.0,82.08823529411765,299.0
Cheltenham,3,h,1100000.0,3192.0,2.0,603.0,,,-37.97462,145.07906,3192.0,60.0,115.06666666666666,350.0
Cheltenham,3,h,1015000.0,3192.0,2.0,566.0,,,-37.96488,145.05276,3192.0,60.0,115.06666666666666,350.0
Cheltenham,3,t,795000.0,3192.0,2.0,138.0,137.0,2013.0,-37.95656,145.06926,3192.0,60.0,115.06666666666666,350.0
Cheltenham,3,h,1160000.0,3192.0,2.0,534.0,134.0,1980.0,-37.9583,145.06041000000005,3192.0,60.0,115.06666666666666,350.0
Cheltenham,4,h,1160000.0,3192.0,2.0,585.0,,,-37.95272,145.06573,3192.0,60.0,115.06666666666666,350.0
Clayton South,3,h,800000.0,3169.0,2.0,602.0,,,-37.94146,145.11121,3169.0,29.0,82.6896551724138,180.0
Coburg,4,h,1000000.0,3058.0,1.0,343.0,,,-37.74234000000001,144.95169,3058.0,129.0,87.31007751937985,260.0
Coburg,3,h,960000.0,3058.0,3.0,491.0,,,-37.73913,144.96086,3058.0,129.0,87.31007751937985,260.0
Craigieburn,4,h,735000.0,3064.0,2.0,771.0,255.0,2006.0,-37.57383,144.92424,3064.0,42.0,71.4047619047619,251.0
Craigieburn,4,h,600000.0,3064.0,2.0,630.0,177.0,2003.0,-37.58905,144.93658,3064.0,42.0,71.4047619047619,251.0
Craigieburn,4,h,475000.0,3064.0,1.0,294.0,146.0,2011.0,-37.58364,144.90804,3064.0,42.0,71.4047619047619,251.0
Craigieburn,3,h,552000.0,3064.0,2.0,448.0,143.0,2010.0,-37.57869,144.91069,3064.0,42.0,71.4047619047619,251.0
Croydon,3,h,840500.0,3136.0,2.0,850.0,,,-37.78297,145.28774,3136.0,26.0,84.8076923076923,199.0
Deer Park,3,h,632000.0,3023.0,1.0,562.0,118.0,1960.0,-37.77224,144.77381,3023.0,34.0,82.08823529411765,299.0
Delahey,3,h,607500.0,3037.0,2.0,528.0,142.0,2000.0,-37.71046,144.77043,3037.0,16.0,66.4375,150.0
Delahey,3,h,563000.0,3037.0,2.0,469.0,,,-37.72438,144.7655,3037.0,16.0,66.4375,150.0
Derrimut,4,h,695000.0,3030.0,2.0,516.0,,,-37.78763,144.75963000000004,3030.0,246.0,99.6260162601626,350.0
Diamond Creek,4,h,990000.0,3089.0,2.0,1001.0,315.0,2012.0,-37.65972,145.159,,,,
Doncaster,4,h,1260000.0,3108.0,3.0,730.0,,,-37.77871,145.10356000000004,3108.0,140.0,126.9,350.0
Doncaster East,4,h,1310000.0,3109.0,2.0,664.0,,,-37.77472,145.15197,3109.0,52.0,110.59615384615384,300.0
Donvale,3,u,775000.0,3111.0,1.0,294.0,107.0,1970.0,-37.79937,145.18164,,,,
Doreen,2,h,365500.0,3754.0,2.0,184.0,,,-37.60835,145.12073,3754.0,19.0,115.15789473684211,262.0
Edithvale,3,h,837000.0,3196.0,1.0,441.0,,,-38.03804,145.11728,3196.0,59.0,120.69491525423729,350.0
Edithvale,3,h,950000.0,3196.0,2.0,560.0,146.0,1980.0,-38.03288,145.11678,3196.0,59.0,120.69491525423729,350.0
Epping,3,h,646000.0,3076.0,2.0,716.0,114.0,1979.0,-37.64206,145.03703000000004,3076.0,17.0,51.529411764705884,105.0
Epping,3,h,625000.0,3076.0,2.0,534.0,113.0,1990.0,-37.65843,145.03091,3076.0,17.0,51.529411764705884,105.0
Epping,3,h,552500.0,3076.0,1.0,521.0,,,-37.63854,145.05178999999995,3076.0,17.0,51.529411764705884,105.0
Essendon,3,h,1710000.0,3040.0,2.0,795.0,,,-37.74903,144.89924,3040.0,55.0,108.63636363636364,350.0
Fawkner,4,h,800000.0,3060.0,2.0,308.0,203.0,2015.0,-37.7166,144.97665,,,,
Ferntree Gully,3,h,791100.0,3156.0,2.0,640.0,,1980.0,-37.89335,145.27924,3156.0,28.0,106.5,210.0
Ferntree Gully,2,h,775000.0,3156.0,1.0,733.0,110.0,1950.0,-37.87101,145.26641999999995,3156.0,28.0,106.5,210.0
Fitzroy,2,h,1300000.0,3065.0,1.0,125.0,124.0,2000.0,-37.79395,144.97698,3065.0,369.0,129.3739837398374,350.0
Flemington,2,h,1100000.0,3031.0,1.0,193.0,,,-37.78749000000001,144.93203,3031.0,181.0,96.40331491712708,300.0
Flemington,2,u,452500.0,3031.0,1.0,807.0,54.0,1970.0,-37.783,144.93204,3031.0,181.0,96.40331491712708,300.0
Forest Hill,4,h,1350000.0,3131.0,2.0,653.0,653.0,1970.0,-37.84362,145.16976,3131.0,26.0,97.6923076923077,285.0
Forest Hill,4,h,950000.0,3131.0,1.0,607.0,,1960.0,-37.84137,145.17911999999995,3131.0,26.0,97.6923076923077,285.0
Frankston,3,h,634000.0,3199.0,1.0,586.0,,,-38.14738,145.16653,3199.0,93.0,126.01075268817205,350.0
Frankston South,4,h,1350000.0,3199.0,2.0,2716.0,,,-38.17488,145.1234,3199.0,93.0,126.01075268817205,350.0
Gladstone Park,3,h,586000.0,3043.0,1.0,534.0,,,-37.68641,144.88487,3043.0,29.0,114.82758620689656,282.0
Glen Huntly,1,u,600000.0,3163.0,1.0,100.0,,,-37.89154,145.04483000000005,3163.0,153.0,88.17647058823529,300.0
Glen Iris,3,h,1285000.0,3146.0,2.0,374.0,101.0,1940.0,-37.84967,145.08388,3146.0,68.0,113.13235294117646,350.0
Glen Waverley,4,h,1190000.0,3150.0,2.0,653.0,,,-37.89231,145.15141,3150.0,183.0,111.86338797814207,300.0
Glen Waverley,4,h,1214000.0,3150.0,2.0,694.0,,,-37.8893,145.18747,3150.0,183.0,111.86338797814207,300.0
Glen Waverley,4,h,1631888.0,3150.0,2.0,740.0,,1960.0,-37.88551,145.17559,3150.0,183.0,111.86338797814207,300.0
Glenroy,3,h,850000.0,3046.0,1.0,672.0,,,-37.70542,144.92263,3046.0,60.0,69.03333333333333,260.0
Glenroy,3,h,1051000.0,3046.0,2.0,913.0,112.0,1950.0,-37.70072,144.91662,3046.0,60.0,69.03333333333333,260.0
Glenroy,2,h,910000.0,3046.0,1.0,718.0,,,-37.71389,144.92158999999995,3046.0,60.0,69.03333333333333,260.0
Greensborough,3,h,785000.0,3088.0,2.0,840.0,137.0,1960.0,-37.69443,145.11245,3088.0,11.0,68.36363636363636,120.0
